openvswitch-switch_3.1.0-2+deb12u1_amd64	work/extracted/openvswitch-switch_3.1.0-2+deb12u1_amd64/usr/lib/openvswitch-switch/ovs-vswitchd	libcrypto.so.3,libssl.so.3
ophcrack_3.8.0-3+b1_amd64	work/extracted/ophcrack_3.8.0-3+b1_amd64/usr/bin/ophcrack	libcrypto.so.3
orthanc-wsi_1.1-4+b6_amd64	work/extracted/orthanc-wsi_1.1-4+b6_amd64/usr/bin/OrthancWSIDicomizer	libcrypto.so.3
ovn-common_23.03.1-1~deb12u2_amd64	work/extracted/ovn-common_23.03.1-1~deb12u2_amd64/usr/bin/ovn-appctl	libcrypto.so.3,libssl.so.3
ovn-common_23.03.1-1~deb12u2_amd64	work/extracted/ovn-common_23.03.1-1~deb12u2_amd64/usr/bin/ovn-ic-nbctl	libcrypto.so.3,libssl.so.3
ovn-common_23.03.1-1~deb12u2_amd64	work/extracted/ovn-common_23.03.1-1~deb12u2_amd64/usr/bin/ovn-ic-sbctl	libcrypto.so.3,libssl.so.3
ovn-common_23.03.1-1~deb12u2_amd64	work/extracted/ovn-common_23.03.1-1~deb12u2_amd64/usr/bin/ovn-nbctl	libcrypto.so.3,libssl.so.3
ovn-common_23.03.1-1~deb12u2_amd64	work/extracted/ovn-common_23.03.1-1~deb12u2_amd64/usr/bin/ovn-sbctl	libcrypto.so.3,libssl.so.3
ovn-common_23.03.1-1~deb12u2_amd64	work/extracted/ovn-common_23.03.1-1~deb12u2_amd64/usr/bin/ovn-trace	libcrypto.so.3,libssl.so.3
passenger_6.0.17+ds-1_amd64	work/extracted/passenger_6.0.17+ds-1_amd64/usr/lib/passenger/support-binaries/PassengerAgent	libcrypto.so.3
pen_0.34.1-2+b1_amd64	work/extracted/pen_0.34.1-2+b1_amd64/usr/bin/pen	libcrypto.so.3,libssl.so.3
performous_1.1+git20181118-6_amd64	work/extracted/performous_1.1+git20181118-6_amd64/usr/games/performous	libcrypto.so.3
pgloader_3.6.9-1_amd64		
pinot_1.21-1+b1_amd64	work/extracted/pinot_1.21-1+b1_amd64/usr/bin/pinot	libcrypto.so.3
pinot_1.21-1+b1_amd64	work/extracted/pinot_1.21-1+b1_amd64/usr/bin/pinot-dbus-daemon	libcrypto.so.3
pinot_1.21-1+b1_amd64	work/extracted/pinot_1.21-1+b1_amd64/usr/bin/pinot-index	libcrypto.so.3
pinot_1.21-1+b1_amd64	work/extracted/pinot_1.21-1+b1_amd64/usr/bin/pinot-search	libcrypto.so.3
poedit_3.2.2-1+b2_amd64	work/extracted/poedit_3.2.2-1+b2_amd64/usr/bin/poeditor	libcrypto.so.3
ppp_2.4.9-1+1.1+b1_amd64	work/extracted/ppp_2.4.9-1+1.1+b1_amd64/usr/sbin/pppd	libcrypto.so.3,libssl.so.3
